id_a,id_b,name_a,name_b
38707,28478,CALML4,NRAS
38126,23203,HRAS,DSTYK
17761,873,CDC7,RFC2
11570,36028,ETAA1,PATJ
13456,6302,JAK2,STAT3
5015,41611,ABCC2,SMO
11570,39332,ETAA1,SLC1A3
39009,25867,TMEM263,BRCA2
3355,32111,FH,GTF2H1
7862,52982,WEE1,WRN
5509,50719,EGFR,TPSAB1
16844,29205,NAE1,PECR
38126,18015,HRAS,PSMC5
38126,720,HRAS,RBM39
51172,51717,HCFC1,TUBB1
25039,51377,BLMH,XRCC5
30825,31747,PTEN,RRM2
30568,42645,CFAP20,CIAPIN1
34023,33301,KRAS,UGT3A1
33931,29587,NAA25,RPTOR
51732,27972,PAK3,SGK2
50251,34023,CD226,KRAS
29949,32078,CDH1,FHIT
16844,10586,NAE1,UNG
16844,49634,NAE1,RNASE6
40256,34662,FABP4,MCL1
27159,34780,LUZP1,PTCD1
3232,450,DAPP1,SEMA4A
16844,13083,NAE1,UBE2Z
34023,40540,KRAS,EIF5B
35985,16838,EXOSC9,NCAPG2
41605,2984,HTR1E,KRT6B
12058,16844,FUZ,NAE1
26743,32339,AURKA,DCTN4
4113,43107,BLM,PPP1R3G
51405,30776,CBFA2T3,UPP1
1444,46382,BCR,LDLRAD4
46379,14550,HMGCR,STMN1
29623,26315,IGF2BP3,POU1F1
28478,16321,NRAS,TTC7B
47124,34521,CYP2C8,HECTD3
8984,29857,CDC25B,SLCO4C1
31624,5546,TSSK3,CEACAM3
29749,53924,CCND1,CTTN
36289,6166,MGLL,MYBL2
15662,2568,PIAS4,RNF126
20330,46881,GLRX3,RIDA
22828,10611,GTF3C3,NOC2L
38126,38588,HRAS,OR52B2
11864,4585,PIN1,TUBB
19034,8453,MUS81,MRPL22
4961,14851,KCTD10,MED24
14431,4020,ATP2C1,TMEM165
14743,7862,PIK3R1,WEE1
19034,24734,MUS81,POLG
20726,38423,DNTT,IGFBP3
11003,21742,CYP1A2,SPTB
34023,32840,KRAS,EIF2B5
21775,12161,ABCA3,SORBS1
47802,24902,PLLP,MPZL2
44034,30776,NMBR,UPP1
34023,50844,KRAS,ATRN
44930,4323,ABCG2,PDE3A
34227,36916,MGAT2,PDGFRA
31683,18835,DSCC1,BRCA1
39043,45941,CSK,CXorf56
3355,8090,FH,ROMO1
6863,34527,TOP3A,MSH2
26495,44098,DDX50,NSMCE4A
4113,3766,BLM,ACTR5
11540,44847,RPL36A,SLC39A9
43595,8702,COL14A1,ZNF239
53663,5719,FBXO28,PPP2R1A
19900,5832,HIPK1,SLC29A1
29949,22317,CDH1,PPARA
30825,14665,PTEN,GRIN1
10164,50042,ARGLU1,ERH
92,30834,CREBZF,SPCS2
53215,49584,ASPH,INPPL1
11570,49313,ETAA1,PPFIBP1
13560,38126,ACTR1A,HRAS
24743,51304,FHL5,GHRHR
25884,44373,NCAPG,CENPI
32574,23742,LONP1,NACA
36435,51594,CKM,GRB2
34023,25329,KRAS,PRKAR2B
34023,30769,KRAS,KDSR
7043,8984,ASIC5,CDC25B
52758,16844,MYD88,NAE1
30928,716,RBFA,TUBGCP3
34023,31000,KRAS,EPHB4
10801,13088,BIRC5,ERBB2
27389,25994,CYP4F12,GPX1
28478,33957,NRAS,TMEM177
3722,34023,FLI1,KRAS
38361,16844,LZTS2,NAE1
39043,26148,CSK,FNDC3B
37090,35172,FOXI1,TONSL
52245,32013,CYP2A13,LIMK1
50885,45958,BIRC3,CYP3A7
50823,45958,BCKDK,CYP3A7
4184,34653,ATXN2,CD36
7245,4010,BOD1L1,DDX46
27719,48715,AADAC,EME1
18681,48261,ADRB1,LRTM1
39043,25286,CSK,RAG2
33449,34023,CDCA3,KRAS
9239,28478,KCNA5,NRAS
47617,33430,EXOSC6,MED28
53807,25037,RIPK2,SLC29A2
52477,24391,ABCB1,CKS2
13382,1666,HMMR,PCNA
34023,18783,KRAS,EMILIN2
34023,48378,KRAS,LEPR
48303,41566,MTOR,PARP2
30825,34584,PTEN,IL4R
13503,38126,FBXO44,HRAS
34023,20885,KRAS,UHMK1
17365,25662,KIT,UTP14A
48810,42908,COX6C,INTS5
38126,10770,HRAS,SRD5A3
44098,30333,NSMCE4A,NUP85
19786,7297,RET,TMEFF1
8984,33470,CDC25B,PCDH7
19034,48935,MUS81,S1PR2
15289,43314,ZKSCAN5,ZNF655
48312,30027,DCK,PSMB10
30992,45017,SLC30A5,TAF9
52654,23578,SEMA4F,TCEA3
34023,44827,KRAS,TRIM52
38126,3566,HRAS,TRIM21
24391,50280,CKS2,TYMS
31683,37190,DSCC1,MRPL13
52619,7288,NPR1,TK1
22584,41448,ARHGAP19,LIG1
34023,20645,KRAS,UFSP1
34724,43903,CALM1,PDGFRB
48614,17523,XRCC1,PARP1
27304,7123,CDK12,SLC5A5
7610,27351,CCL23,NTRK1
23742,10316,NACA,PPAT
49125,21640,LARP7,UBA6
51580,14851,CDC23,MED24
31356,20831,POLR2K,RPS18
34023,7249,KRAS,ANAPC4
13650,3448,CDCA8,FAF1
30825,3128,PTEN,SPHK2
41030,17761,ADAMTS2,CDC7
35015,34023,SPAST,KRAS
47315,5565,PMCH,TROAP
19034,20009,MUS81,NDUFS3
34023,47749,KRAS,PIK3CA
12242,2497,CSF1R,MAML1
17687,44099,ATAD5,NASP
19054,28478,ACP6,NRAS
23053,16654,EIF3M,PTTG1
28987,25978,DRG1,L3MBTL2
23084,15838,RNF24,TMEM53
21905,53017,CSHL1,SLC22A2
46318,13672,CASP3,CD34
36443,42681,RPL13,RTF1
36793,5481,AATF,EFTUD2
18436,5832,PSMB4,SLC29A1
19034,15573,MUS81,VWA8
15755,6542,FANCF,SLCO1B3
28478,8774,NRAS,SHOC2
19617,15572,RPL13A,XRCC2
33681,26539,ABCB11,PTPRD
32155,16844,MXI1,NAE1
38126,2839,HRAS,POLDIP3
26198,50,CYP2C19,ZNF140
46229,46813,DHX37,SPAG7
1131,42114,EYA4,GRHL2
52477,37967,ABCB1,GRK6
42874,49056,NSUN2,PAPSS2
33631,19171,CABIN1,GGA1
10723,26379,MYC,TTC28
23215,42161,PPFIA1,TRIP6
37002,11917,MAPT,SENP1
25867,49911,BRCA2,NOTCH2
29132,47686,ALB,IL27RA
36707,15346,PELO,PNISR
13062,22214,GTF2H4,POLN
8358,30825,KLK15,PTEN
43480,12465,LSM3,THUMPD3
19034,27756,MUS81,STIL
9497,43903,ERMP1,PDGFRB
21775,7297,ABCA3,TMEFF1
46382,8243,LDLRAD4,ORM1
52809,34023,HMBOX1,KRAS
51277,48180,CYB5R4,TAB2
43516,18835,CLSTN2,BRCA1
49080,16844,EIF5A,NAE1
21247,38919,CLTC,SLC22A1
35937,38126,CSN1S1,HRAS
52477,50885,ABCB1,BIRC3
14014,30310,CDK6,RAD51
29524,33595,PFAS,TTC4
39043,32783,CSK,RSRC2
29166,7133,CD59,DRAP1
27351,40401,NTRK1,RAP1A
52477,14256,ABCB1,TJP1
39043,27412,CSK,CFTR
716,703,TUBGCP3,WDR77
11825,29492,PPP2R2A,RPL10
13088,49974,ERBB2,FASN
41521,25981,FBXW7,DDO
34023,23970,KRAS,PSMG4
15997,30931,PA2G4,TMPO
8984,3097,CDC25B,PDS5A
1546,41269,LAPTM4B,NTRK3
3355,32296,FH,HBS1L
42957,17523,ATR,PARP1
101,36110,GLE1,GLUD2
127,9918,CHD9,SCRIB
25410,11786,C1S,CYP3A5
4435,36342,FGD6,S100A6
7733,37268,MRPL42,PGK1
10103,11062,MAP1S,NCOR2
10164,25336,ARGLU1,LUC7L3
25995,16844,APOC3,NAE1
32257,34023,DVL3,KRAS
34318,40600,DDX11,PRIM1
28478,10038,NRAS,SLC30A3
7245,26411,BOD1L1,MAPKAP1
38126,16903,HRAS,RRM1
52887,21148,NAALAD2,POLR1A
50805,46813,EIF3D,SPAG7
36835,17570,APEX1,MAP3K5
28478,24631,NRAS,TOMM6
38126,23411,HRAS,PSMA6
48312,23636,DCK,TNNI3K
11570,45678,ETAA1,KIF3C
19034,17464,MUS81,ZNF688
16654,49982,PTTG1,SNX22
16844,13353,NAE1,UBE2A
34023,29964,KRAS,ACOX3
16844,16962,NAE1,TFDP1
36916,48408,PDGFRA,SAT1
47783,26320,RFC3,SLC25A19
38126,33441,HRAS,MOS
12961,27351,LIPE,NTRK1
19034,40012,MUS81,TMC8
10876,33595,EMC1,TTC4
34023,5760,KRAS,PTCH2
53924,5509,CTTN,EGFR
7140,16844,TCAF1,NAE1
34102,50885,NARS2,BIRC3
16844,7923,NAE1,TBC1D8B
49830,41237,ABL1,CELF2
52919,42960,NUP54,RPS28
6694,35079,DCLRE1B,SLC6A4
10723,5888,MYC,TNFSF10
48312,52040,DCK,ELF2
19786,2837,RET,SRI
1156,52079,AOC3,POP1
17633,50719,CARM1,TPSAB1
27990,3021,ZNF711,KIF1A
5316,38126,DNTTIP1,HRAS
1288,10622,ACVR1,CALU
39043,14188,CSK,HYDIN
48348,48094,SET,TLK2
50823,25994,BCKDK,GPX1
53454,2661,KCNU1,RGS19
34023,3174,KRAS,CDK17
8902,37084,APC,VHL
47574,15572,NHP2,XRCC2
53617,34360,ZGRF1,GEN1
34023,52204,KRAS,RPL22L1
8090,8122,ROMO1,TAZ
53953,49239,TP53,PRPF6
28102,46960,CYP2D6,TRIP11
15824,703,LEO1,WDR77
32400,45501,ABCC10,HACE1
47763,45629,TOP2A,NF1
34953,27819,ABCC1,PPP3CA
21604,10723,EFL1,MYC
28615,16844,ERO1A,NAE1
16903,52511,RRM1,SSBP1
29132,46960,ALB,TRIP11
33526,50154,LMTK2,SLC28A1
32739,31166,RAD23B,RBX1
47632,23499,FCER2,CR1
35439,6542,KCNQ4,SLCO1B3
10723,15371,MYC,TLR6
32536,3968,STMN2,SOGA1
28478,52654,NRAS,SEMA4F
36916,50366,PDGFRA,TRIM24
28417,23301,CCNB2,ZWILCH
20414,42880,ADCYAP1R1,MGAT4B
30825,9387,PTEN,YME1L1
15061,29272,MAP3K8,TYK2
53953,27749,TP53,HOXA9
16654,26093,PTTG1,ZNF830
53459,38126,GNPDA1,HRAS
34023,51839,KRAS,CAMK2G
34102,12143,NARS2,CCND2
14490,11501,VEGFA,KDR
28102,49414,CYP2D6,SNTA1
34056,36342,SH3D19,S100A6
52477,20947,ABCB1,AK1
2049,49554,CDC25C,NDC80
16332,25183,NME5,TRIB3
35484,5832,DGKA,SLC29A1
20192,51741,CDC20,PKMYT1
34792,41993,BSG,CDC25A
20631,1029,NCAPD2,REXO2
9077,16602,ARFGEF1,ELOC
42757,4300,LATS1,NUP43
26364,16908,GRM8,PPP1R3A
46715,17365,CAPN6,KIT
26198,11540,CYP2C19,RPL36A
49395,48018,CCNE2,DPYSL3
2389,22560,E4F1,TELO2
21307,26228,CENPE,HNRNPD
53953,47201,TP53,STT3B
29546,32739,IGF1,RAD23B
38126,32380,HRAS,LTK
33430,1159,MED28,MPHOSPH6
49830,24434,ABL1,ADAM22
8160,19526,AKT2,NPR2
20261,1885,POTEH,ATM
47720,11089,EBNA1BP2,PMF1
5015,37302,ABCC2,MOK
42957,48614,ATR,XRCC1
25450,11778,CYP2C9,FLT3LG
42380,47720,CLDN11,EBNA1BP2
23026,31356,MBTPS2,POLR2K
25726,16654,CDC26,PTTG1
19034,4676,MUS81,CHST3
47527,25867,BCL10,BRCA2
33517,27685,ACADVL,MYO1C
19717,38126,FAM167A,HRAS
53953,31757,TP53,PAK4
34653,15358,CD36,PCYOX1L
5719,26416,PPP2R1A,RPA3
38126,42001,HRAS,TMED8
51047,50280,MARK1,TYMS
26411,52003,MAPKAP1,PPCS
16432,34527,CEP76,MSH2
3355,44430,FH,SLC35A1
12597,40855,ARHGAP39,CFD
43903,16287,PDGFRB,TBCCD1
23504,18337,KLF10,YES1
44837,19268,GPR135,ZNF341
30340,48264,ACIN1,BAZ1B
11003,38191,CYP1A2,SEL1L
48980,51594,AKT1,GRB2
46784,47749,RAD17,PIK3CA
31166,10586,RBX1,UNG
16856,17146,APOLD1,DMRT1
53076,20444,HNRNPA2B1,PLD2
19034,51401,MUS81,HTR6
28478,1979,NRAS,ULBP2
1885,32111,ATM,GTF2H1
38126,52952,HRAS,ZDHHC16
42908,43505,INTS5,MAP3K11
25354,18429,RAD1,SKP2
13486,7076,FBXL19,FUS
22703,26635,KRT19,BSPRY
4789,49125,G3BP2,LARP7
36400,3355,CNIH4,FH
4113,4295,BLM,SUGT1
16844,25875,NAE1,NPM1
16654,21564,PTTG1,WDR91
27316,50805,MAFG,EIF3D
4409,24504,MAGOH,HNRNPC
42957,53953,ATR,TP53
40006,5509,CDK2,EGFR
47469,30717,CMPK1,PAK1
49161,34023,LECT2,KRAS
42370,53017,NKRF,SLC22A2
11003,10675,CYP1A2,PYROXD1
47469,17291,CMPK1,FER
34351,25455,MAP2K4,NFKB2
53066,36707,CDC40,PELO
28131,20649,GDE1,UGP2
7131,16654,PSMD12,PTTG1
44978,16844,APOB,NAE1
16903,7453,RRM1,ZBTB32
16502,25420,CENPP,PSMB7
22828,7683,GTF3C3,PNN
19034,625,MUS81,TIMELESS
16502,7683,CENPP,PNN
32059,28478,CARHSP1,NRAS
3355,33595,FH,TTC4
33900,34023,BTBD1,KRAS
26198,45377,CYP2C19,TNFRSF9
4408,34023,SON,KRAS
29132,3471,ALB,CXCR4
1153,53017,GLIPR1,SLC22A2
1029,11540,REXO2,RPL36A
1040,44451,EFR3A,TRPM7
53531,30825,SLC39A2,PTEN
48642,32873,TMPRSS4,LAD1
11854,9331,GTPBP3,RANBP3
47081,35134,HGSNAT,TLX1
49693,51741,ARHGAP33,PKMYT1
44098,26093,NSMCE4A,ZNF830
19034,43751,MUS81,ARIH1
34101,16903,PI4K2A,RRM1
28478,27930,NRAS,PCGF2
38336,38126,PXDC1,HRAS
17546,2260,HGS,SCN9A
41888,25867,EPHA5,BRCA2
26272,34023,NDN,KRAS
23690,41033,MTBP,WFIKKN2
34023,46074,KRAS,UFL1
47081,49001,HGSNAT,RACGAP1
16654,1753,PTTG1,HOXA13
13062,31504,GTF2H4,SSB
52846,10109,CASC1,SORCS2
30825,43811,PTEN,GDF7
17459,52387,EIF4G2,MRPL36
52477,1118,ABCB1,PRMT8
16311,38126,EXOSC1,HRAS
16844,14580,NAE1,NIPAL1
46070,32574,CTNNBL1,LONP1
2483,21836,SNX2,LMAN1
18536,32317,CREBBP,KMT2E
9642,25183,KLHL33,TRIB3
40608,18978,ATP6V1G1,WDR61
25003,27322,SART3,KHDRBS1
34023,10766,KRAS,ITGA3
30825,2942,PTEN,ZNF451
45277,36342,S100A13,S100A6
24480,18967,GFI1B,MED14
26135,15822,SERPINE1,SLC6A16
32111,38692,GTF2H1,POLD4
48995,15723,LGI1,OSBPL3
53238,44099,PTBP1,NASP
37853,31256,BUB1B,XRN2
26743,42908,AURKA,INTS5
34023,29188,KRAS,NR1I3
16844,44540,NAE1,NXT1
51839,33477,CAMK2G,LCK
38126,19423,HRAS,SSR3
49830,33477,ABL1,LCK
47720,31356,EBNA1BP2,POLR2K
49830,53152,ABL1,AZGP1
31000,50482,EPHB4,ITGB7
23742,13599,NACA,YTHDC1
50697,28478,ART5,NRAS
16301,11003,CACNA2D2,CYP1A2
10869,51328,ALPL,MAPKAPK2
12242,42349,CSF1R,RARA
28971,26817,FARSA,MRPL4
29132,19152,ALB,ATF5
42345,16485,COG8,RAB1A
16654,48948,PTTG1,DCXR
37190,38610,MRPL13,SDHC
39043,9100,CSK,SYCE1L
40491,11508,DAB2,TGFBI
12175,25450,CYP2B6,CYP2C9
16502,38823,CENPP,TRMT5
31742,28478,CLK2,NRAS
18810,5599,CYP3A4,SMARCA1
36028,40159,PATJ,SERINC2
17633,18429,CARM1,SKP2
39043,20979,CSK,SSX2IP
26799,25169,PIK3C3,ELK4
4113,46655,BLM,VWA1
23014,37850,CC2D1A,CCDC130
49658,22544,KDELR1,RAB5B
17905,28478,DDX21,NRAS
5509,36916,EGFR,PDGFRA
38136,34351,DHRS13,MAP2K4
17634,16844,MED6,NAE1
41521,35475,FBXW7,TRAT1
29078,46881,DARS2,RIDA
52477,49432,ABCB1,MAGI3
12242,53028,CSF1R,PDLIM5
18536,7884,CREBBP,SUFU
20330,49067,GLRX3,HSPA8
43751,5719,ARIH1,PPP2R1A
12242,49414,CSF1R,SNTA1
19034,33870,MUS81,TOX2
12732,2866,PIAS2,TXNL1
35565,34023,GEMIN5,KRAS
38126,20067,HRAS,KIF4A
52139,31747,MET,RRM2
37766,3049,DNAJC2,ERG
25205,49388,INPP5A,OTX1
206,18835,MBNL1,BRCA1
32629,34023,ADAMTS14,KRAS
52477,13705,ABCB1,GAPDH
27251,27756,CDC6,STIL
16712,50280,CAMK1D,TYMS
12434,6085,RNF145,PTAR1
4073,43903,CAPRIN1,PDGFRB
20292,9146,IARS2,RNF14
29884,34023,OR9A2,KRAS
37816,9580,LIF,EHD2
18835,10586,BRCA1,UNG
7800,1444,ALDOC,BCR
1444,42370,BCR,NKRF
26198,1177,CYP2C19,PLCB1
24480,21806,GFI1B,HSPA5
11786,41753,CYP3A5,PPP3CB
19010,25450,CBR1,CYP2C9
1454,38126,EDA2R,HRAS
31166,24850,RBX1,RELA
50847,45252,ITGA2,ADAM9
40977,52537,CSF3R,GALK1
5128,33595,SMC5,TTC4
26177,5092,PLK2,RIN2
35985,24145,EXOSC9,SLC7A6OS
34289,17523,PLK3,PARP1
116,32265,TAOK1,PDE4C
29314,716,MRPS35,TUBGCP3
37305,31546,SGSH,SPATA20
51594,44235,GRB2,NT5M
50122,1444,ABCB6,BCR
51514,2888,NEK8,SLC16A1
20978,18835,CDK5,BRCA1
21775,24434,ABCA3,ADAM22
28478,37027,NRAS,UBE2I
33286,43392,ATP6AP1,RPS5
1040,6722,EFR3A,NUDC
20922,30177,MRE11,TDG
15887,34023,IKBKB,KRAS
20845,28478,G6PC2,NRAS
19243,34023,CDKL1,KRAS
14725,38006,LRPPRC,OSBPL5
4113,41990,BLM,MRPL58
9077,7131,ARFGEF1,PSMD12
40608,22860,ATP6V1G1,COG3
50885,6577,BIRC3,PBX1
34023,36480,KRAS,CTSC
36960,41103,TLK1,CHEK1
1201,50280,TNK1,TYMS
10662,38610,COPE,SDHC
38126,8295,HRAS,IPO9
16654,9082,PTTG1,TBKBP1
28241,31990,NOL9,PSMD1
38126,33025,HRAS,TCERG1
49201,29352,CENPM,COPS4
51839,29272,CAMK2G,TYK2
50394,40239,MED1,POU2F1
35470,5719,CKAP5,PPP2R1A
30210,22368,RPS3,RPL30
33628,34023,SEC13,KRAS
28478,4323,NRAS,PDE3A
30825,6701,PTEN,POLR3K
28478,52050,NRAS,TNRC6C
11003,20168,CYP1A2,PDE6H
11003,35487,CYP1A2,GBP4
18775,51836,HOXC10,HOXC9
22128,42957,ACY1,ATR
7333,16844,CARD10,NAE1
51547,3511,MRPS25,RPL15
16844,15464,NAE1,NEIL1
11501,4778,KDR,RAD9A
43357,34023,CCDC82,KRAS
18651,31747,CDK9,RRM2
17775,15511,POLH,TMEM19
32870,38126,FANCD2,HRAS
18668,7018,SCO2,TYMP
1444,46437,BCR,CEACAM1
30825,904,PTEN,ZFPM1
35917,48303,MAP2K1,MTOR
3355,15548,FH,RFC5
36835,18429,APEX1,SKP2
34023,34330,KRAS,MVB12B
46025,39212,FHL2,RALB
11328,50820,HUS1,POLD1
16654,43337,PTTG1,RICTOR
51043,47757,SLC7A2,TRIP13
43751,331,ARIH1,EEF1G
38126,11415,HRAS,NOP56
46646,8164,WDR62,E2F1
45017,18286,TAF9,TTC37
27020,48312,CFLAR,DCK
30305,11494,CD151,MCFD2
16844,45274,NAE1,NABP2
12190,38919,MBD4,SLC22A1
33027,17365,BCAR3,KIT
24119,4189,DMPK,PPP1CC
36916,27665,PDGFRA,THAP1
38362,30458,ANKRD16,RPP38
47610,18835,BAX,BRCA1
39043,40973,CSK,ITLN2
50900,47541,ANKRD22,SLC37A1
50284,34023,UTP4,KRAS
28494,53265,METTL17,RAE1
18369,11160,GSTP1,RASGRP3
27951,7599,CHRNA5,HACD3
26198,9960,CYP2C19,ZNF473
42349,38919,RARA,SLC22A1
36916,21640,PDGFRA,UBA6
5509,37879,EGFR,CSNK1E
53476,47991,LAMB1,PNLIPRP1
10800,21676,FOXM1,PNRC2
34023,26863,KRAS,TNIK
175,28366,RAB18,RAB1B
31356,14026,POLR2K,RBBP8
34023,7839,KRAS,RAB33B
9620,720,ZBTB44,RBM39
49830,15903,ABL1,DBF4
35670,5707,IRF2,HLA-B
28478,22738,NRAS,RYR2
18866,43903,CLDN3,PDGFRB
22118,11089,CENPK,PMF1
18536,13654,CREBBP,USP6
19034,49663,MUS81,KHSRP
9410,6085,NAA30,PTAR1
34113,34023,IL24,KRAS
20627,10218,PTGES3,SCYL2
23441,34023,ERCC6L,KRAS
29132,49414,ALB,SNTA1
526,38126,DCLRE1A,HRAS
34023,45492,KRAS,NRXN3
39634,24776,ZCCHC7,CPSF6
40900,38919,RCAN1,SLC22A1
32179,16844,LPAR4,NAE1
1201,52562,TNK1,CGN
42681,1547,RTF1,TBCB
32400,15548,ABCC10,RFC5
25037,27112,SLC29A2,WNK4
25450,26928,CYP2C9,XRCC6
18835,17222,BRCA1,DDB1
4113,12399,BLM,SORBS3
41054,30931,MPHOSPH9,TMPO
8902,47610,APC,BAX
35644,3368,DAP3,NFE2L1
22412,14347,RPL11,EIF2B1
44930,16301,ABCG2,CACNA2D2
14026,716,RBBP8,TUBGCP3
50866,8122,IKBKG,TAZ
16844,39394,NAE1,PRCC
33473,35985,AARS2,EXOSC9
2661,6602,RGS19,ROCK1
17523,26692,PARP1,TOP1
40977,53442,CSF3R,HMGA1
50805,13062,EIF3D,GTF2H4
16459,38981,DTL,ZNF672
39043,18904,CSK,RGS8
4113,53192,BLM,KLF6
5509,32111,EGFR,GTF2H1
25410,30024,C1S,MAP4
20292,37190,IARS2,MRPL13
31506,51934,PHF6,THOC2
53076,16815,HNRNPA2B1,DLGAP5
53131,17929,ABCC3,SOX9
25726,4961,CDC26,KCTD10
10164,33430,ARGLU1,MED28
31094,4010,AFG3L2,DDX46
29749,40189,CCND1,CRY2
12242,42370,CSF1R,NKRF
32168,53953,TP63,TP53
21025,16903,STYXL1,RRM1
41968,16485,RIC1,RAB1A
32468,1765,MRPL3,NUS1
21775,383,ABCA3,FKBP11
34792,40977,BSG,CSF3R
10222,28478,DIS3,NRAS
39043,12058,CSK,FUZ
34023,6865,KRAS,WDR74
22645,14781,DNAJB12,SCRN1
14979,16844,FKBP3,NAE1
46784,48393,RAD17,CHEK2
9848,44984,DDR1,ZP3
33292,3637,PES1,POLR1B
52477,44481,ABCB1,CLTA
11786,5599,CYP3A5,SMARCA1
47174,5832,PKIA,SLC29A1
21849,38163,CNOT3,FIZ1
50820,4342,POLD1,ZNF611
53507,3974,BID,WRAP53
11818,34662,BRAF,MCL1
16844,32342,NAE1,TRIM40
25523,41922,SLCO4A1,YIPF1
52477,31711,ABCB1,KHK
19130,52516,GINS1,GINS4
1040,36707,EFR3A,PELO
39043,6654,CSK,MMP8
43751,31356,ARIH1,POLR2K
25726,20238,CDC26,WDR70
34289,50154,PLK3,SLC28A1
26743,46405,AURKA,SRFBP1
38813,45017,POC5,TAF9
34023,26372,KRAS,ZBTB8A
15488,15997,MOB3C,PA2G4
9142,25183,LXN,TRIB3
25867,29949,BRCA2,CDH1
30305,22690,CD151,LHX9
38126,53665,HRAS,PGBD2
44930,8351,ABCG2,GPC5
50760,1415,BCL2,FGFR2
28478,35915,NRAS,POFUT1
11003,1395,CYP1A2,DDAH1
36443,392,RPL13,RPLP1
19034,45217,MUS81,ZNF747
51172,53953,HCFC1,TP53
7399,45171,CENPC,MAD2L1
18651,48319,CDK9,ROR1
7683,42681,PNN,RTF1
40573,3637,ADAT2,POLR1B
35888,35462,DEPDC1,RAD51AP1
38126,8092,HRAS,LAPTM5
23196,10723,SDR39U1,MYC
34023,27447,KRAS,OAF
3765,23690,FIP1L1,MTBP
52477,33526,ABCB1,LMTK2
34023,11968,KRAS,KRT72
16844,7992,NAE1,NDUFS8
20392,27345,CDC42BPB,ZNF358
30825,47098,PTEN,SLC12A2
18468,30407,GIN1,RIOK2
53066,14026,CDC40,RBBP8
4113,37492,BLM,GPR62
16774,50490,MASTL,TCOF1
33430,9875,MED28,TFB1M
25138,46234,TEAD3,TTC26
1444,45698,BCR,PGLS
39411,14495,RHOD,SSH3
19034,31192,MUS81,PAFAH1B2
41374,7129,MAPK12,MC1R
45958,24118,CYP3A7,GLT8D1
34023,27691,KRAS,RPF1
52610,34023,MINDY1,KRAS
19832,38126,FBXW8,HRAS
29447,716,ARL2,TUBGCP3
30301,3974,IGHMBP2,WRAP53
38352,16844,IL17A,NAE1
6771,10800,DOCK8,FOXM1
44965,28478,CDK13,NRAS
10801,41448,BIRC5,LIG1
47632,28513,FCER2,KMT2D
38919,26102,SLC22A1,SP100
39043,5818,CSK,CTDSPL
29453,25051,ARHGAP17,LDAH
43322,39463,CEP295,PPIG
24591,34023,PARP12,KRAS
30825,35549,PTEN,CUX1
52173,45548,CNOT1,MON1B
13600,8243,IL4,ORM1
16654,1453,PTTG1,ETFRF1
19396,23713,AMHR2,MASP2
27220,47749,GLI2,PIK3CA
33286,16654,ATP6AP1,PTTG1
4435,10723,FGD6,MYC
44930,41869,ABCG2,RCAN2
24050,52589,MAPK8IP3,RNF40
12379,14550,NDUFA4L2,STMN1
13062,14851,GTF2H4,MED24
34023,37084,KRAS,VHL
39043,28846,CSK,MTM1
8886,28478,MSLN,NRAS
53807,16903,RIPK2,RRM1
23053,716,EIF3M,TUBGCP3
6302,53953,STAT3,TP53
16409,3974,USP1,WRAP53
29132,8397,ALB,KAT6A
30825,8302,PTEN,CDC42EP5
23594,25450,AKR7A2,CYP2C9
40045,51345,AURKAIP1,CDA
43392,50490,RPS5,TCOF1
28478,22490,NRAS,SH2D3A
31873,28725,GTPBP4,OGFOD1
17523,33477,PARP1,LCK
8984,47081,CDC25B,HGSNAT
19034,48454,MUS81,BECN1
37023,49984,ARFGAP1,ADGRG6
4113,4834,BLM,TRMT6
19793,33430,GNPAT,MED28
39043,9552,CSK,IFT43
29399,19130,KIF23,GINS1
38919,14256,SLC22A1,TJP1
38645,47533,ELMO3,NECTIN4
4095,11917,NR1I2,SENP1
15548,53076,RFC5,HNRNPA2B1
34023,1854,KRAS,PDSS2
38861,30309,ARID1A,MMP19
46985,27659,AIF1,LENEP
40527,1885,SLC10A7,ATM
47874,11786,API5,CYP3A5
4113,6461,BLM,TPM2
16844,36349,NAE1,TNKS1BP1
19485,3974,MDM2,WRAP53
5681,3355,CSTF3,FH
41729,38126,ACOT11,HRAS
13062,45720,GTF2H4,PPWD1
4061,43060,SECISBP2L,ARMH3
19034,7595,MUS81,UBA52
52881,26198,CLPX,CYP2C19
38126,9387,HRAS,YME1L1
8090,26093,ROMO1,ZNF830
22062,7747,ALAD,PIM1
10723,9861,MYC,PRPF8
39043,37842,CSK,UBXN7
1701,28478,MCM6,NRAS
10553,26799,MAP3K1,PIK3C3
12242,48935,CSF1R,S1PR2
32739,24850,RAD23B,RELA
49201,33595,CENPM,TTC4
45525,7884,MEN1,SUFU
46877,12834,PMP22,ABCD2
40014,16609,RBBP4,SF3A3
30301,19617,IGHMBP2,RPL13A
26282,36916,EDF1,PDGFRA
10723,20981,MYC,RBM3
39043,27872,CSK,MS4A10
50261,41121,ARHGAP11A,SMC4
28725,36408,OGFOD1,RPL28
47632,16844,FCER2,NAE1
46881,2418,RIDA,SRP9
42475,38141,BYSL,CCT2
34023,45337,KRAS,GRM5
31356,34295,POLR2K,SNRPC
16122,53953,FOXF1,TP53
38606,49830,BCL3,ABL1
52477,383,ABCB1,FKBP11
